Word,Emotion,Figurative,Physical,Emotion_sticky,Figurative_sticky,Physical_sticky
snarled.,1,,,,,
She,,,,,,
grabbed,,,,,,
Harry's,,,1,,,
"wand,",,,1,,,
tapped,,,,,,
the,,,,,,
"lock,",,,1,,,
and,,,,,,
"whispered,",,,,,,
"""Alohomora!""",,,,,,
,,,,,,
The,,,,,,
lock,,,1,,,
clicked,,,,,,
and,,,,,,
the,,,,,,
door,,,1,,,
swung,,,,,,
open,,,,,,
--,,,,,,
they,,,,,,
piled,,1,,,,
through,,,,,,
"it,",,,,,,
shut,,,,,,
it,,,,,,
"quickly,",,,,,,
and,,,,,,
pressed,,,,,,
their,,,,,,
ears,,,1,,,
against,,,,,,
"it,",,,,,,
listening.,,,,,,
,,,,,,
"""Which",,,,,,
way,,,,,,
did,,,,,,
they,,,,,,
"go,",,,,,,
"Peeves?""",,,1,,,
Filch,,,1,,,
was,,,,,,
saying.,,,,,,
"""Quick,",,,,,,
tell,,,,,,
"me.""",,,,,,
"""Say",,,,,,
"'please.'""",,,,,,
,,,,,,
"""Don't",,,,,,
mess,,1,,,,
with,,1,,,,
"me,",,1,,,,
"Peeves,",,,1,,,
now,,,,,,
where,,,,,,
did,,,,,,
they,,,,,,
"go?""",,,,,,
"""Shan't",,,,,,
say,,,,,,
nothing,,,,,,
if,,,,,,
you,,,,,,
don't,,,,,,
say,,,,,,
"please,""",,,,,,
said,,,,,,
Peeves,,,1,,,
in,,,,,,
his,,,,,,
annoying,1,,,,,
singsong,,,,,,
voice.,,,,,,
"""All",,,,,,
right,,,,,,
--,,,,,,
"please.""",,,,,,
,,,,,,
"""NOTHING!",,,,,,
Ha,,,,,,
haaa!,,,,,,
Told,,,,,,
you,,,,,,
I,,,,,,
wouldn't,,,,,,
say,,,,,,
nothing,,,,,,
if,,,,,,
you,,,,,,
didn't,,,,,,
say,,,,,,
please!,,,,,,
Ha,,,,,,
ha!,,,,,,
"Haaaaaa!""",,,,,,
And,,,,,,
they,,,,,,
heard,,,,,,
the,,,,,,
sound,,,,,,
of,,,,,,
Peeves,,,1,,,
whooshing,,1,,,,
away,,,,,,
and,,,,,,
Filch,,,1,,,
cursing,,,,,,
in,,,,,,
rage.,1,,,,,
,,,,,,
"""He",,,,,,
thinks,,,,,,
this,,,,,,
door,,,1,,,
is,,,,,,
"locked,""",,,,,,
Harry,,,1,,,
whispered.,,,,,,
"""I",,,,,,
think,,,,,,
we'll,,,,,,
be,,,,,,
okay,,,,,,
--,,,,,,
get,,,,,,
"off,",,,,,,
"Neville!""",,,1,,,
For,,,,,,
Neville,,,1,,,
had,,,,,,
been,,,,,,
tugging,,,,,,
on,,,,,,
the,,,,,,
sleeve,,,1,,,
of,,,,,,
Harry's,,,1,,,
bathrobe,,,1,,,
for,,,,,,
the,,,,,,
last,,,,,,
minute.,,,,,,
"""What?""",,,,,,
,,,,,,
Harry,,,1,,,
turned,,,,,,
around,,,,,,
--,,,,,,
and,,,,,,
"saw,",,,,,,
quite,,,,,,
"clearly,",,,,,,
what.,,,,,,
For,,,,,,
a,,,,,,
"moment,",,,,,,
he,,,,,,
was,,,,,,
sure,,,,,,
he'd,,,,,,
walked,,,,,,
into,,,,,,
a,,,,,,
nightmare,,,,,,
--,,,,,,
this,,,,,,
was,,,,,,
too,,,,,,
"much,",,,,,,
on,,1,,,,
top,,1,,,,
of,,,,,,
everything,,,,,,
that,,,,,,
had,,,,,,
happened,,,,,,
so,,,,,,
far.,,,,,,
,,,,,,
They,,,,,,
weren't,,,,,,
in,,,,,,
a,,,,,,
"room,",,,1,,,
as,,,,,,
he,,,,,,
had,,,,,,
supposed.,,,,,,
They,,,,,,
were,,,,,,
in,,,,,,
a,,,,,,
corridor.,,,1,,,
The,,,,,,
forbidden,,,1,,,
corridor,,,1,,,
on,,,,,,
the,,,,,,
third,,,,,,
floor.,,,1,,,
And,,,,,,
now,,,,,,
they,,,,,,
knew,,,,,,
why,,,,,,
it,,,,,,
was,,,,,,
forbidden.,,,,,,
,,,,,,
They,,,,,,
were,,,,,,
looking,,,,,,
straight,,,,,,
into,,,,,,
the,,,,,,
eyes,,,1,,,
of,,,,,,
a,,,,,,
monstrous,,,,,,
"dog,",,,1,,,
a,,,,,,
dog,,,1,,,
that,,,,,,
filled,,,,,,
the,,,,,,
whole,,,,,,
space,,,,,,
between,,,,,,
ceiling,,,1,,,
and,,,,,,
floor.,,,1,,,
It,,,,,,
had,,,,,,
three,,,,,,
heads.,,,1,,,
Three,,,,,,
pairs,,,,,,
of,,,,,,
"rolling,",,1,,,,
mad,,,,,,
eyes;,,,1,,,
three,,,,,,
"noses,",,,1,,,
twitching,,,,,,
and,,,,,,
quivering,,,,,,
in,,,,,,
their,,,,,,
direction;,,,,,,
three,,,,,,
drooling,,,,,,
"mouths,",,,1,,,
saliva,,,,,,
hanging,,,,,,
in,,,,,,
slippery,,1,,,,
ropes,,1,,,,
from,,,,,,
yellowish,,,,,,
fangs.,,,1,,,
,,,,,,
It,,,,,,
was,,,,,,
standing,,,,,,
quite,,,,,,
"still,",,,,,,
all,,,,,,
six,,,,,,
eyes,,,1,,,
staring,,,,,,
at,,,,,,
"them,",,,,,,
and,,,,,,
Harry,,,1,,,
knew,,,,,,
that,,,,,,
the,,,,,,
only,,,,,,
reason,,,,,,
they,,,,,,
weren't,,,,,,
already,,,,,,
dead,,,,,,
was,,,,,,
that,,,,,,
their,,,,,,
sudden,,,,,,
appearance,,,,,,
had,,,,,,
taken,,1,,,,
it,,,,,,
by,,,,,,
"surprise,",1,,,,,
but,,,,,,
it,,,,,,
was,,,,,,
quickly,,,,,,
getting,,1,,,,
over,,1,,,,
"that,",,,,,,
there,,,,,,
was,,,,,,
no,,,,,,
mistaking,,,,,,
what,,,,,,
those,,,,,,
thunderous,,1,,,,
growls,,,,,,
meant.,,,,,,
,,,,,,
Harry,,,1,,,
groped,,,,,,
for,,,,,,
the,,,,,,
doorknob,,,1,,,
--,,,,,,
between,,,,,,
Filch,,,1,,,
and,,,,,,
"death,",,,,,,
he'd,,,,,,
take,,,,,,
Filch.,,,1,,,
,,,,,,
They,,,,,,
fell,,,,,,
backward,,,,,,
--,,,,,,
Harry,,,1,,,
slammed,,,,,,
the,,,,,,
door,,,1,,,
"shut,",,,,,,
and,,,,,,
they,,,,,,
"ran,",,,,,,
they,,,,,,
almost,,,,,,
"flew,",,1,,,,
back,,,,,,
down,,,,,,
the,,,,,,
corridor.,,,1,,,
Filch,,,1,,,
must,,,,,,
have,,,,,,
hurried,,,,,,
off,,,,,,
to,,,,,,
look,,,,,,
for,,,,,,
them,,,,,,
somewhere,,,,,,
"else,",,,,,,
because,,,,,,
they,,,,,,
didn't,,,,,,
see,,,,,,
him,,,,,,
"anywhere,",,,,,,
but,,,,,,
they,,,,,,
hardly,1,,,,,
cared,1,,,,,
--,,,,,,
all,,,,,,
they,,,,,,
wanted,,,,,,
to,,,,,,
do,,,,,,
was,,,,,,
put,,,,,,
as,,,,,,
much,,,,,,
space,,,,,,
as,,,,,,
possible,,,,,,
between,,,,,,
them,,,,,,
and,,,,,,
that,,,,,,
monster.,,,1,,,
They,,,,,,
didn't,,,,,,
stop,,,,,,
running,,,,,,
until,,,,,,
they,,,,,,
reached,,,,,,
the,,,,,,
portrait,,,1,,,
of,,,,,,
the,,,,,,
Fat,,,,,,
Lady,,,,,,
on,,,,,,
the,,,,,,
seventh,,,,,,
floor.,,,1,,,
,,,,,,
"""Where",,,,,,
on,,,,,,
earth,,,,,,
have,,,,,,
you,,,,,,
all,,,,,,
"been?""",,,,,,
she,,,,,,
"asked,",,,,,,
looking,,,,,,
at,,,,,,
their,,,,,,
bathrobes,,,1,,,
hanging,,,,,,
off,,,,,,
their,,,,,,
shoulders,,,1,,,
and,,,,,,
their,,,,,,
"flushed,",,,,,,
sweaty,,,,,,
faces.,,,1,,,
,,,,,,
"""Never",,,,,,
mind,,,,,,
that,,,,,,
--,,,,,,
pig,,,1,,,
"snout,",,,1,,,
pig,,,1,,,
"snout,""",,,1,,,
panted,,,,,,
"Harry,",,,1,,,
and,,,,,,
the,,,,,,
portrait,,,1,,,
swung,,,,,,
forward.,,,,,,
They,,,,,,
scrambled,,1,,,,
into,,,,,,
the,,,,,,
common,,,1,,,
room,,,1,,,
and,,,,,,
"collapsed,",,1,,,,
"trembling,",,,,,,
into,,,,,,
armchairs.,,,1,,,
,,,,,,
It,,,,,,
was,,,,,,
a,,,,,,
while,,,,,,
before,,,,,,
any,,,,,,
of,,,,,,
them,,,,,,
said,,,,,,
anything.,,,,,,
"Neville,",,,1,,,
"indeed,",,,,,,
looked,,1,,,,
as,,1,,,,
if,,1,,,,
he'd,1,1,,,,
never,1,1,,,,
speak,1,1,,,,
again.,1,1,,,,
,,,,,,
"""What",,,,,,
do,,,,,,
they,,,,,,
think,,,,,,
they're,,,,,,
"doing,",,,,,,
keeping,,,,,,
a,,,,,,
thing,,,,,,
like,,,,,,
that,,,,,,
locked,,,,,,
up,,,,,,
in,,,,,,
a,,,,,,
"school?""",,,1,,,
said,,,,,,
Ron,,,1,,,
finally.,,,,,,
"""If",,,,,,
any,,,,,,
dog,,,1,,,
needs,,,,,,
"exercise,",,,,,,
that,,,,,,
one,,,,,,
"does.""",,,,,,
,,,,,,
Hermione,,,1,,,
had,,,,,,
got,,,,,,
both,,,,,,
her,,,,,,
breath,,,,,,
and,,,,,,
her,,,,,,
bad,1,,,,,
temper,1,,,,,
back,,,,,,
again.,,,,,,
,,,,,,
"""You",,1,,,,
don't,,1,,,,
use,,1,,,,
your,,1,,,,
"eyes,",,1,1,,,
any,,,,,,
of,,,,,,
"you,",,,,,,
do,,,,,,
"you?""",,,,,,
she,,,,,,
snapped.,1,1,,,,
"""Didn't",,,,,,
you,,,,,,
see,,,,,,
what,,,,,,
it,,,,,,
was,,,,,,
standing,,,,,,
"on?""",,,,,,
,,,,,,
"""The",,,,,,
"floor?""",,,1,,,
Harry,,,,,,
suggested.,,,,,,
"""I",,,,,,
wasn't,,,,,,
looking,,,,,,
at,,,,,,
its,,,,,,
"feet,",,,1,,,
I,,,,,,
was,,,,,,
too,,,,,,
busy,,,,,,
with,,,,,,
its,,,,,,
"heads.""",,,1,,,
,,,,,,
"""No,",,,,,,
not,,,,,,
the,,,,,,
floor.,,,1,,,
It,,,,,,
was,,,,,,
standing,,,,,,
on,,,,,,
a,,,,,,
trapdoor.,,,1,,,
It's,,,,,,
obviously,,,,,,
guarding,,,,,,
"something.""",,,,,,
,,,,,,
She,,,,,,
stood,,,,,,
"up,",,,,,,
glaring,1,,,,,
at,,,,,,
them.,,,,,,
,,,,,,
"""I",,,,,,
hope,,,,,,
you're,,,,,,
pleased,1,,,,,
with,,,,,,
yourselves.,,,,,,
We,,,,,,
could,,,,,,
all,,,,,,
have,,,,,,
been,,,,,,
killed,,,,,,
--,,,,,,
or,,,,,,
"worse,",,,,,,
expelled.,,,,,,
"Now,",,,,,,
if,,,,,,
you,,,,,,
don't,,,,,,
"mind,",,,,,,
I'm,,,,,,
going,,,,,,
to,,,,,,
"bed.""",,,1,,,
,,,,,,
Ron,,,1,,,
stared,,,,,,
after,,,,,,
"her,",,,,,,
his,,,,,,
mouth,,,,,,
open.,,,,,,
"""No,",,,,,,
we,,,,,,
don't,,,,,,
"mind,""",,,,,,
he,,,,,,
said.,,,,,,
"""You'd",,,,,,
think,,,,,,
we,,,,,,
dragged,,1,,,,
her,,,,,,
"along,",,,,,,
wouldn't,,,,,,
"you?""",,,,,,
,,,,,,
But,,,,,,
Hermione,,,1,,,
had,,,,,,
given,,,,,,
Harry,,,1,,,
something,,,,,,
else,,,,,,
to,,,,,,
think,,,,,,
about,,,,,,
as,,,,,,
he,,,,,,
climbed,,,,,,
back,,,,,,
into,,,,,,
bed.,,,1,,,
The,,,,,,
dog,,,1,,,
was,,,,,,
guarding,,,,,,
something.,,,,,,
.,,,,,,
.,,,,,,
.,,,,,,
What,,,,,,
had,,,,,,
Hagrid,,,1,,,
said?,,,,,,
Gringotts,,,,,,
was,,,,,,
the,,,,,,
safest,,,,,,
place,,,,,,
in,,,,,,
the,,,,,,
world,,,,,,
for,,,,,,
something,,,,,,
you,,,,,,
wanted,,,,,,
to,,,,,,
hide,,,,,,
--,,,,,,
except,,,,,,
perhaps,,,,,,
Hogwarts.,,,,,,
,,,,,,
It,,,,,,
looked,,,,,,
as,,,,,,
though,,,,,,
Harry,,,1,,,
had,,,,,,
found,,,,,,
out,,,,,,
where,,,,,,
the,,,,,,
grubby,,,,,,
little,,,,,,
package,,,1,,,
from,,,,,,
vault,,,1,,,
seven,,,,,,
hundred,,,,,,
and,,,,,,
thirteen,,,,,,
was.,,,,,,
